Text_Type,Chapter,Shloka,Charan,Start_sec,End_sec,Transcript_Devanagari,Expected_Text_From_CSV,Words,Confidence,Status,Notes
Shloka,10,12,A,236,241,परं ब्रह्म परं धाम,परं(म्) ब्रह्म परं(म्) धाम,"परम्, ब्रह्म, परम्, धाम",High,Correct,Exact match
Shloka,10,12,B,241,245.5,पवित्रं परमं भवान्,पवित्रं(म्) परमं(म्) भवान्,"पवित्रम्, परमम्, भवान्",High,Correct,Exact match
Shloka,10,12,C,245.5,250,पुरुषं शाश्वतं दिव्यम्,पुरुषं(म्) शाश्वतं(म्) दिव्यं(म्),"पुरुषम्, शाश्वतम्, दिव्यम्",High,Correct,Exact match
Shloka,10,12,D,250,256,आदिदेवमजं विभुम्,आदिदेवमजं(म्) विभुम्,"आदिदेवम्, अजम्, विभुम्",High,Correct,Exact match
Shloka,10,13,A,256,261,आहुस्त्वामृषयः सर्वे,आहुस्त्वामृषयः(स्) सर्वे,"आहुः, त्वाम्, ऋषयः, सर्वे",High,Correct,Exact match
Shloka,10,13,B,261,265.5,देवर्षिर्नारदस्तथा,देवर्षिर्नारदस्तथा,"देवर्षिः, नारदः, तथा",High,Correct,Exact match
Shloka,10,13,C,265.5,270,असितो देवलो व्यासः,असितो देवलो व्यासः,"असितः, देवलः, व्यासः",High,Correct,Exact match
Shloka,10,13,D,270,276,स्वयं चैव ब्रवीषि मे,स्वयं चैव ब्रवीषि मे,"स्वयं, च, एव, ब्रवीषि, मे",High,Correct,Exact match
Shloka,10,14,A,276,281,सर्वमेतदृतं मन्ये,सर्वमेतदृतं(म्) मन्ये,"सर्वम्, एतत्, ऋतम्, मन्ये",High,Correct,Exact match
Shloka,10,14,B,281,285.5,यन्मां वदसि केशव,यन्मां(म्) वदसि केशव,"यत्, मां, वदसि, केशव",High,Correct,Exact match
Shloka,10,14,C,285.5,290,न हि ते भगवन्व्यक्तिं,न हि ते भगवन्व्यक्तिं(म्),"न, हि, ते, भगवन्, व्यक्तिम्",High,Correct,Exact match
Shloka,10,14,D,290,296,विदुर्देवा न दानवाः,विदुर्देवा न दानवाः,"विदुः, देवाः, न, दानवाः",High,Correct,Exact match
Shloka,10,15,A,296,301,स्वयमेवात्मनात्मानं,स्वयमेवात्मनात्मानं(म्),"स्वयम्, एव, आत्मना, आत्मानम्",High,Correct,Exact match
Shloka,10,15,B,301,305.5,वेत्थ त्वं पुरुषोत्तम,वेत्थ त्वं(म्) पुरुषोत्तम,"वेत्थ, त्वम्, पुरुषोत्तम",High,Correct,Exact match
Shloka,10,15,C,305.5,310,भूतभावन भूतेश,भूतभावन भूतेश,"भूतभावन, भूतेश",High,Correct,Exact match
Shloka,10,15,D,310,316,देवदेव जगत्पते,देवदेव जगत्पते,"देवदेव, जगत्पते",High,Correct,Exact match
Shloka,10,16,A,316,321,वक्तुमर्हस्यशेषेण,वक्तुमर्हस्यशेषेण,"वक्तुम्, अर्हसि, अशेषेण",High,Correct,Exact match
Shloka,10,16,B,321,325.5,दिव्या ह्यात्मविभूतयः,दिव्या ह्यात्मविभूतयः,"दिव्याः, हि, आत्मविभूतयः",High,Correct,Exact match
Shloka,10,16,C,325.5,330,याभिर्विभूतिभिर्लोकान्,याभिर्विभूतिभिर्लोकान्(न्),"याभिः, विभूतिभिः, लोकान्",High,Correct,Exact match
Shloka,10,16,D,330,336,इमांस्त्वं व्याप्य तिष्ठसि,इमांस्त्वं(म्) व्याप्य तिष्ठसि,"इमान्, त्वम्, व्याप्य, तिष्ठसि",High,Correct,Exact match
Shloka,10,17,A,336,341,कथं विद्यामहं योगिंस्,कथं(म्) विद्यामहं(म्) योगिंस्,"कथम्, विद्याम्, अहम्, योगिन्",High,Correct,Exact match
Shloka,10,17,B,341,345.5,त्वां सदा परिचिन्तयन्,त्वां सदा परिचिन्तयन्,"त्वाम्, सदा, परिचिन्तयन्",High,Correct,Exact match
Shloka,10,17,C,345.5,350,केषु केषु च भावेषु,केषु केषु च भावेषु,"केषु, केषु, च, भावेषु",High,Correct,Exact match
Shloka,10,17,D,350,356,चिन्त्योऽसि भगवन्मया,चिन्त्योऽसि भगवन्मया,"चिन्त्यः, असि, भगवन्, मया",High,Correct,Exact match
Shloka,10,18,A,356,361,विस्तरेणात्मनो योगं,विस्तरेणात्मनो योगं(म्),"विस्तरेण, आत्मनः, योगम्",High,Correct,Exact match
Shloka,10,18,B,361,365.5,विभूतिं च जनार्दन,विभूतिं(ञ्) च जनार्दन,"विभूतिम्, च, जनार्दन",High,Correct,Exact match
Shloka,10,18,C,365.5,370,भूयः कथय तृप्तिर्हि,भूयः(श्) कथय तृप्तिर्हि,"भूयः, कथय, तृप्तिः, हि",High,Correct,Exact match
Shloka,10,18,D,370,376,शृण्वतो नास्ति मेऽमृतम्,शृण्वतो नास्ति मेऽमृतम्,"शृण्वतः, न, अस्ति, मे, अमृतम्",High,Correct,Exact match
Speaker_Label,10,19,-,376,379,श्रीभगवानुवाच,श्रीभगवानुवाच,-,High,Correct,Exact match
Shloka,10,19,A,379,384,हन्त ते कथयिष्यामि,हन्त ते कथयिष्यामि,"हन्त, ते, कथयिष्यामि",High,Correct,Exact match
Shloka,10,19,B,384,388.5,दिव्या ह्यात्मविभूतयः,दिव्या ह्यात्मविभूतयः,"दिव्याः, हि, आत्मविभूतयः",High,Correct,Exact match
Shloka,10,19,C,388.5,393,प्राधान्यतः कुरुश्रेष्ठ,प्राधान्यतः(ख्) कुरुश्रेष्ठ,"प्राधान्यतः, कुरुश्रेष्ठ",High,Correct,Exact match
Shloka,10,19,D,393,399,नास्त्यन्तो विस्तरस्य मे,नास्त्यन्तो विस्तरस्य मे,"न, अस्ति, अन्तः, विस्तरस्य, मे",High,Correct,Exact match
Shloka,10,20,A,399,404,अहमात्मा गुडाकेश,अहमात्मा गुडाकेश,"अहम्, आत्मा, गुडाकेश",High,Correct,Exact match
Shloka,10,20,B,404,408.5,सर्वभूताशयस्थितः,सर्वभूताशयस्थितः,सर्वभूताशयस्थितः,High,Correct,Exact match
Shloka,10,20,C,408.5,413,अहमादिश्च मध्यं च,अहमादिश्च मध्यं(ञ्) च,"अहम्, आदिः, च, मध्यम्, च",High,Correct,Exact match
Shloka,10,20,D,413,419,भूतानामन्त एव च,भूतानामन्त एव च,"भूतानाम्, अन्तः, एव, च",High,Correct,Exact match
